AthleteID,Name,Gender,DateOfBirth,CountryID,SportID
2507,Carla Dawson,M,2002-01-06,54,14
2508,Brandy Turner,M,1987-08-09,159,36
2509,Larry Ryan,M,1990-10-10,165,34
2510,Charles Gibbs,F,1995-09-14,159,26
2511,Jessica Reid,F,2000-05-20,123,20
2512,Maria Malone,M,1996-08-08,104,40
2513,Mitchell Hall,F,1987-10-04,56,29
2514,Jessica Kennedy,M,1996-06-03,198,15
2515,Andrea Hale,F,2003-09-29,194,32
2516,Frank Valenzuela,F,1990-07-24,192,34
2517,Jessica Hernandez,M,1983-10-09,113,45
2518,Matthew Simpson,M,2002-07-04,170,33
2519,Dennis Oneill,F,1992-02-03,172,36
2520,Taylor Brown,F,1988-08-26,167,5
2521,Alexa Reed,M,2003-09-20,175,18
2522,Tamara Lopez,F,2002-08-29,50,48
2523,Kayla Camacho,M,1988-10-12,145,18
2524,Jessica Johnson,F,1985-12-20,57,23
2525,Wanda Brown,M,1999-12-08,110,7
2526,Paul Lopez,F,2001-11-11,123,16
2527,Natalie Carson,F,1987-01-27,144,34
2528,Ariana Palmer,M,2008-02-11,126,19
2529,Mariah Holder,M,1993-01-12,192,23
2530,Jesse Payne,M,1994-11-16,189,13
2531,Michelle Anderson,F,2006-05-11,60,12
2532,Johnny Hernandez,M,1993-03-05,69,42
2533,Heather Rosales,F,1994-05-23,187,48
2534,Stephanie Pugh,F,2004-06-09,81,41
2535,Michael Saunders MD,F,1992-07-09,73,50
2536,Alexander Torres,F,1992-03-20,125,1
2537,Stephanie Shah,F,2006-01-24,112,10
2538,Anthony Scott,M,1995-10-04,25,21
2539,Laurie Wright,F,1992-07-23,129,21
2540,Joel Valentine,M,1992-07-05,61,39
2541,Trevor Mendoza,F,2001-01-08,76,8
2542,Jeremy Aguilar,F,1989-07-16,84,15
2543,Christina Mueller DDS,M,1986-03-19,31,17
2544,Kim Turner,M,1999-02-13,186,9
2545,Sean Fox,F,2003-09-19,143,13
2546,Lance Ortiz II,M,2006-10-16,71,15
2547,Alexandra Petersen,M,2003-04-14,53,31
2548,Melissa Moreno,F,2003-05-11,43,9
2549,Timothy Williamson,M,1985-06-29,99,25
2550,Brian Brown,M,2005-05-03,121,15
2551,Joanne Smith,F,2003-12-24,173,40
2552,Jennifer Mccarthy,M,1991-07-29,1,24
2553,Sabrina Foster,F,1994-07-20,200,6
2554,Patrick Shaffer,F,2002-06-05,110,25
2555,Amanda Andersen,F,1995-04-11,9,45
2556,Melanie Ortiz,F,1988-12-20,142,46
2557,Christopher James,M,2000-05-16,148,1
2558,Mr. Carl Wright DVM,M,1994-09-23,11,2
2559,Holly Brown,M,1995-10-25,167,19
2560,Gregory Thompson,M,1991-02-07,100,43
2561,Phillip Lopez,F,1992-04-17,196,34
2562,Brandon Martin,M,1991-03-12,91,24
2563,Mary Wagner,F,2005-03-02,175,8
2564,Kathleen Parker MD,M,1995-03-08,64,37
2565,Heather Downs,F,2004-05-19,158,29
2566,Michael Howard,F,1987-12-27,99,31
2567,Carolyn Davis,M,2007-12-15,74,17
2568,David Yoder,M,2000-11-20,65,23
2569,Maria Martinez,M,2004-11-21,4,27
2570,Bethany White,F,1988-01-24,59,38
2571,Kurt Benson,M,2001-02-14,130,37
2572,Alisha Miller,F,2003-06-17,148,13
2573,Joshua Padilla,F,2003-05-13,142,50
2574,Eric Davis,F,1991-12-28,112,38
2575,Christina Goodwin,M,2001-07-20,159,30
2576,Mr. Derek Taylor,F,1995-05-16,30,42
2577,Mark Henderson,M,1993-11-16,179,32
2578,Jay Osborne,F,1992-01-14,49,21
2579,Stefanie Gomez,F,2009-02-02,167,32
2580,Marcus Nguyen,F,1995-04-04,47,14
2581,Victoria Vasquez,M,2000-02-16,141,2
2582,Terry Proctor,F,1991-06-24,159,39
2583,Elizabeth Black,M,2007-05-11,157,5
2584,Jesus Barnes,F,1984-03-23,84,48
2585,Shawn Davis,M,1986-03-30,171,29
2586,Christopher James,M,1996-12-07,60,33
2587,Rhonda Ross,F,2004-01-13,57,13
2588,Tyler Dunn,F,1984-11-03,123,20
2589,Chad Owens,M,1991-10-20,99,42
2590,Julie Mahoney,F,1992-06-18,99,14
2591,Stephanie Reilly,M,1987-01-21,16,4
2592,Vanessa Lucero,F,2002-08-03,136,9
2593,Rachel Powell,F,2004-09-28,32,9
2594,Amber Pratt,F,2004-08-27,22,2
2595,Kyle Perkins,F,1984-09-25,91,39
2596,Bryan Chavez,F,1998-08-02,151,15
2597,Christine Lopez,F,2002-08-28,26,17
2598,Lisa Parker,M,1992-10-03,77,39
2599,Kevin Sharp,M,1991-12-31,193,30
2600,Joseph Powers,M,2008-09-16,158,22
2601,Jordan Poole,F,1997-06-15,193,27
2602,Ashley Davidson,M,2008-01-27,195,28
2603,Philip Hawkins DDS,F,2006-12-21,183,43
2604,Emily Cruz,M,2002-11-01,136,50
2605,Jeremy Morgan,M,1986-02-05,169,32
2606,Joseph Williams,M,1994-03-02,98,19
2607,Miss Sara Elliott,F,2005-04-14,167,30
2608,Omar Taylor,F,1989-04-03,118,7
2609,Jared Hood,M,1990-03-20,60,15
2610,Vincent Dean,M,1987-02-14,40,5
2611,Emily Carter,M,1988-06-10,51,27
2612,Brittney Rivera,M,1984-02-27,25,26
2613,Katherine Velasquez,F,2000-06-20,50,41
2614,Angela Morales,F,1996-07-14,95,33
2615,Matthew Walker,M,1998-09-30,134,9
2616,Thomas Smith,M,1999-04-10,76,29
2617,Christopher Jones,M,2005-06-06,177,23
2618,William Gallagher,F,2007-02-06,164,43
2619,Devon Ramirez,M,1983-09-23,120,27
2620,Matthew Henderson,F,1992-05-15,81,18
2621,Sharon Lee,F,1998-08-14,95,34
2622,Richard Griffin,M,2001-12-30,53,13
2623,Cheryl Davis,F,1998-07-04,200,39
2624,Bryan Jones,F,1994-01-22,68,38
2625,Jason Walls,F,2003-11-28,193,13
2626,Nicolas Green,F,1993-05-13,162,20
2627,Katie Murray,M,1993-04-20,56,32
2628,Megan Pineda,F,2001-03-31,157,23
2629,Regina Flores,M,1992-09-30,9,14
2630,William Gomez DVM,M,2004-03-23,77,3
2631,Hannah Evans,M,2008-01-06,117,2
2632,Jennifer Webb,F,1994-12-05,52,27
2633,Anthony Fox,F,2000-10-05,2,25
2634,Kelly Nelson,M,1991-12-06,48,14
2635,Amy Hubbard,M,1991-01-23,185,23
2636,James Chan,F,1991-02-25,33,4
2637,Joseph Williams,M,1998-07-28,75,15
2638,Joseph Baldwin,M,1985-11-02,28,19
2639,Joshua Morris,F,1995-08-18,3,5
2640,Cassandra Anderson,F,1985-03-07,51,38
2641,Gregory Reyes,F,1992-12-19,19,50
2642,Kristina Morris,M,1998-11-22,74,17
2643,Craig Leblanc,F,2006-12-01,67,36
2644,Mark Mcmahon,F,2002-05-15,5,6
2645,Alexis Riley,M,1995-11-21,114,28
2646,Mrs. Brittney Gentry DVM,F,2007-03-29,145,19
2647,Peter Gutierrez Jr.,M,2006-02-07,88,45
2648,Wanda Humphrey,F,1987-11-22,50,9
2649,Phillip Middleton,M,1998-07-21,113,41
2650,Cody Shah,M,2008-03-03,78,23
2651,Ashley Crawford,F,2005-07-17,39,1
2652,Emily Pierce,F,1985-09-09,161,33
2653,John York,M,1991-08-05,23,50
2654,Katherine Davis,F,1995-09-19,15,22
2655,Richard Lopez,M,2004-11-02,141,13
2656,Adam Brooks,F,2005-12-15,190,12
2657,Maurice Hopkins,M,1999-05-01,168,50
2658,Courtney Hill,M,2007-06-26,154,30
2659,Anthony King,F,2009-01-11,29,11
2660,Shawn Yu,F,1990-07-08,170,16
2661,Deanna Greene,M,1988-12-15,140,2
2662,Christopher Wells,M,2005-03-07,64,42
2663,Patrick Thompson,F,2003-12-26,150,16
2664,William Ramos,F,2006-12-13,7,16
2665,John Johnson,F,2002-02-17,168,45
2666,Jeremy Dyer,M,2005-09-05,112,24
2667,Ashley Banks,F,1989-04-25,151,34
2668,Rebecca Simon,F,1985-08-05,177,9
2669,Bridget Spencer,M,1995-02-25,155,30
2670,Amy Hayes,M,1989-12-01,131,21
2671,Evelyn Moore,M,1997-12-26,76,29
2672,Edward Smith,M,1991-08-03,9,47
2673,Steven Leonard,F,2006-08-20,194,6
2674,Charles Stevens,F,1985-06-22,13,29
2675,Ashley Willis,M,1994-05-13,71,37
2676,Carrie Robbins,M,1984-07-22,100,3
2677,Jeffrey Barrera,M,1985-08-22,80,31
2678,Cynthia Singh,M,1988-04-15,196,23
2679,Brandon Hodge,M,2007-03-23,166,19
2680,Rachel Daniels,M,2007-03-26,168,1
2681,Erica Knox,M,1997-10-16,132,40
2682,Drew Hall,M,1996-08-16,148,39
2683,Angela Webb,F,1989-03-26,157,47
2684,Tracy Travis,M,1989-09-24,109,11
2685,Jennifer Forbes,M,1993-03-02,70,11
2686,Laurie Allen,F,2004-09-20,173,11
2687,Jessica Ellis,M,1999-07-19,152,9
2688,Lisa Anderson,F,2002-04-28,40,36
2689,Danielle Padilla,F,2002-08-31,103,41
2690,Paige Whitney,F,1999-07-24,61,28
2691,Benjamin Flores,M,2002-02-14,109,44
2692,George Willis,F,1999-11-19,141,5
2693,Sophia Doyle,M,1989-01-15,70,11
2694,Corey Christian,M,1990-05-06,199,10
2695,Abigail Robinson,F,2006-03-05,82,22
2696,Susan Lewis,F,2006-10-06,7,45
2697,Evan Gaines,F,2003-07-09,108,30
2698,Katherine Marquez,M,2000-02-04,189,34
2699,Todd Hall,M,2009-06-19,159,26
2700,Amy Hayes,F,1986-02-21,168,21
2701,Selena Green,F,2007-02-08,186,27
2702,Rebecca Peterson,F,1992-11-19,179,50
2703,Michael Rodriguez,F,2009-03-01,133,11
2704,Ricky Baker,F,1990-07-26,180,45
2705,Lauren Sanchez,M,1995-05-30,95,14
2706,Julia Lopez,F,2005-06-20,9,1
2707,Michelle Reed MD,F,1994-09-01,31,27
2708,John Burke,F,1999-09-11,116,38
2709,Jessica Brown,M,1998-07-11,103,30
2710,Luis Jackson,M,1985-03-30,174,17
2711,Megan Daniels,M,2000-02-10,136,11
2712,Jeffrey Burgess,F,1995-09-13,83,14
2713,Judy Norton,F,2000-05-19,43,34
2714,Ann Hansen,F,2000-08-31,28,42
2715,Gina Young,F,1986-06-15,96,3
2716,Jenna Wright,M,1987-02-02,69,30
2717,Andrew Mcdaniel,F,2005-06-17,178,27
2718,Kimberly Payne,M,1993-12-20,12,29
2719,Sandy Davis,F,1985-10-19,110,39
2720,Gregory Jones,F,1991-04-21,140,41
2721,Tammy Simpson,M,1996-03-06,196,26
2722,Renee Winters,M,1999-03-18,160,19
2723,Derrick Cox DDS,F,1991-02-14,40,13
2724,Samantha Jones,F,1987-05-28,55,10
2725,Ashley Douglas,F,1985-03-30,149,28
2726,Katrina Walker,M,1995-04-21,7,50
2727,Autumn Long MD,F,1996-01-25,21,19
2728,Janice Murphy,F,1994-09-26,105,40
2729,Anthony Logan,M,1993-10-08,95,22
2730,Deanna Alvarez,M,1986-02-14,179,47
2731,Beth Hanson,M,2006-10-06,111,12
2732,Melinda Lynch,F,1990-11-05,199,45
2733,Andre Walker,M,2003-10-31,72,10
2734,Janet Morgan,F,1986-05-29,50,31
2735,Joy Peterson,M,2008-02-28,173,32
2736,Ashley Cannon,M,2009-06-09,48,30
2737,Maria Diaz MD,M,2000-06-30,166,14
2738,Todd Downs,F,1992-12-25,60,16
2739,Nicole Manning,M,1992-10-03,30,42
2740,James Martinez,F,1991-05-21,8,47
2741,Brian Young,M,2007-07-06,182,8
2742,Kimberly Harris,M,1993-05-26,39,26
2743,Megan Moran,M,2004-08-25,72,15
2744,Chad Wilson,F,1995-05-06,146,43
2745,Sandra Kim,F,2007-05-26,113,26
2746,Mark Brock,M,1992-07-05,1,36
2747,Matthew Wade,M,1994-02-10,80,21
2748,Sean Lawrence,F,1985-03-06,105,23
2749,Lauren Bartlett,M,2005-04-26,197,1
2750,Isabel Park,F,1987-10-24,43,46
2751,Jenna James,M,1994-07-20,33,45
2752,Joseph Snyder,F,1991-05-04,181,44
2753,Louis Simmons,F,1997-04-25,121,27
2754,Amber Brown,M,1991-09-21,23,29
2755,Pamela Andrews,M,2000-09-02,149,42
2756,Sophia Ashley,M,2005-08-11,32,10
2757,Melissa Fuller,F,1988-05-05,41,23
2758,Michelle Turner,F,1995-04-22,32,5
2759,Gavin Wilkerson,M,1994-05-25,91,13
2760,Joel Buck,F,1993-08-14,42,39
2761,Jessica Campbell,F,1990-05-08,140,18
2762,Julia Cook,M,2005-07-26,38,42
2763,Robin Watson,M,1999-08-18,60,6
2764,Jerry Smith,F,1989-09-06,65,13
2765,Timothy Kaiser,F,2003-03-11,154,38
2766,Kristen Powers,M,1996-05-24,179,1
2767,Scott Ho,F,1994-06-03,25,49
2768,Sarah Fowler,F,1989-07-12,149,14
2769,Helen Benson,F,1983-08-06,28,14
2770,Nicole Brady,M,1997-03-25,68,18
2771,Christopher Huff,F,1990-10-24,139,19
2772,David Hickman MD,F,1986-11-05,56,26
2773,Riley Ayers,M,2000-01-27,27,3
2774,Scott Nelson,F,1989-11-15,8,28
2775,Heather Brown,F,1988-09-28,26,48
2776,Jeffrey Reyes,M,1988-01-04,163,4
2777,Steven Pineda,M,2000-08-22,77,27
2778,Randall Warner,F,2006-10-29,179,36
2779,Tommy Anderson,M,2004-10-11,131,10
2780,Joseph Hart,M,1991-06-08,167,10
2781,Lauren Dominguez,M,2001-07-24,52,21
2782,Richard Reed,F,2009-05-03,82,35
2783,Stacy Flores,F,2009-01-16,164,50
2784,Micheal Malone,M,2004-12-11,2,40
2785,Trevor Smith,F,2002-09-16,111,8
2786,Karen Jenkins,F,1990-10-10,43,11
2787,Michelle Smith,F,1991-08-19,129,8
2788,Patricia Downs,F,2008-07-24,39,39
2789,Crystal Hernandez,F,2009-07-04,67,14
2790,Karen Lloyd,F,1989-12-22,190,50
2791,Rachel Thompson,M,2008-02-25,49,26
2792,Robert Estrada,F,1995-04-28,119,33
2793,Stacey Pineda,M,1998-03-26,161,39
2794,Lauren Arnold,F,1997-05-20,70,37
2795,Elizabeth Perry,F,2001-06-17,19,38
2796,Carolyn Reed,F,1992-04-22,99,12
2797,Kelly Miller,M,1994-10-06,143,28
2798,Joe Young,M,2004-01-12,109,17
2799,Brittney Ruiz,F,2005-09-23,105,11
2800,Scott Anderson,F,1998-10-05,86,26
2801,James Christensen,M,1996-02-12,95,46
2802,Matthew Crawford,M,1999-07-22,126,29
2803,Jessica Sloan,M,1990-04-17,141,20
2804,Madison Bailey,F,2008-05-23,181,26
2805,Daniel Phelps,M,1990-09-08,135,9
2806,Jorge Roberts,M,2002-08-05,94,9
2807,Lisa Hammond,M,1986-05-17,149,42
2808,Shaun Romero,F,1989-03-21,186,25
2809,Austin Maxwell,F,1995-02-05,162,29
2810,Dr. Lisa Bartlett MD,F,1984-11-24,151,16
2811,Ryan Deleon,F,2006-11-14,28,12
2812,Adrienne Curtis,F,1998-11-10,65,32
2813,Paula Ford,M,2008-11-02,10,44
2814,Ethan Johnson,F,2006-10-26,109,34
2815,Lauren Hernandez,M,1999-09-27,117,26
2816,Patrick Hunter,M,1983-12-15,117,38
2817,Sharon Perez,F,2000-03-25,97,50
2818,Deborah Morris,M,1986-03-05,63,19
2819,Krystal Galloway,F,1987-02-15,69,29
2820,Danny Powers,F,1994-07-13,48,34
2821,Jennifer Owens,M,1992-09-26,122,30
2822,Madeline Cook,M,1994-03-01,63,4
2823,Harold Rosales,M,1984-10-18,4,50
2824,Mrs. Catherine Larson,M,2006-05-22,128,48
2825,Kayla Miller,F,1983-09-29,12,48
2826,Donna Collins,M,1983-10-22,130,32
2827,Alison Campbell,M,1997-08-03,174,10
2828,John Henson,F,1984-06-11,3,25
2829,Haley Foster,F,1990-12-09,59,47
2830,Nicole Freeman,F,1986-05-11,193,17
2831,Lori Mendoza,M,1985-04-23,191,14
2832,Dustin Ibarra,M,2006-09-05,106,37
2833,Christopher Young,F,2002-12-22,161,24
2834,Virginia Jackson,F,2006-01-04,48,27
2835,Laura Lynn,M,1986-07-26,140,17
2836,James Sanders,M,1998-11-28,83,16
2837,Dylan Dixon,M,2002-11-25,6,31
2838,Valerie Gutierrez,M,2005-12-20,51,16
2839,Angela Mcgee,M,2005-04-18,106,12
2840,Michael Harding,F,1998-07-26,194,28
2841,Kim Huber,F,2002-08-19,121,2
2842,Larry Rodriguez,F,2002-05-09,54,49
2843,Hannah Jackson,M,1995-09-30,47,35
2844,Meredith Weiss,F,2002-01-30,153,29
2845,Joseph Turner II,M,1995-04-13,197,15
2846,Margaret Harrell,M,1989-01-06,178,4
2847,Katelyn Fischer,M,1990-12-26,35,33
2848,Jeff Reed,F,2002-05-22,38,3
2849,Brandi Jones,M,1985-04-16,94,42
2850,Brian Hernandez,F,2001-11-18,111,36
2851,Mary Burns,M,1998-06-02,184,13
2852,Bryan Cooper,F,1990-10-17,86,23
2853,Alex Johnston,F,1999-12-16,125,49
2854,Scott Watson,F,2003-02-07,105,47
2855,Andrew White,F,1983-11-17,123,26
2856,Jonathan Davis,M,1990-03-22,13,43
2857,Micheal James,M,2008-03-06,193,32
2858,Jennifer Kaufman,M,1987-03-12,147,33
2859,Daniel Douglas,F,1987-03-02,158,28
2860,Mrs. Danielle Martin,F,1989-12-22,2,48
2861,Olivia Hayes,F,1987-06-19,34,50
2862,Gregory Austin,F,1992-03-29,196,20
2863,Deborah Williams,M,1989-12-12,177,43
2864,Matthew Powers,F,2004-07-20,46,49
2865,Angela Bowman,F,1985-06-03,143,41
2866,Jose Duncan,F,2007-12-03,104,6
2867,Cameron Jones MD,M,2001-01-13,133,18
2868,Angel Lewis,M,1985-08-25,165,11
2869,Joshua Mccormick PhD,F,1990-02-03,122,6
2870,Bonnie Robertson,M,1988-12-06,37,18
2871,Christopher Harrison,F,1996-03-04,127,20
2872,Phillip Johnson,F,1999-05-16,200,22
2873,Mckenzie Pope,F,1994-01-29,151,26
2874,Angela Montgomery,M,2003-06-06,154,25
2875,Angela Murphy,M,2008-06-09,43,4
2876,Daniel Edwards,M,1991-03-08,100,46
2877,Anna Lopez,M,2002-06-20,93,25
2878,Crystal Hurley,F,1984-04-21,111,19
2879,Jessica Walker,M,1991-08-18,44,45
2880,Larry Garrett,F,2002-11-24,57,34
2881,Oscar Mullen,M,1989-09-17,52,33
2882,Carol Griffin,M,2000-11-17,129,46
2883,Mark Olson,F,2002-11-08,48,1
2884,William Johnson,F,1992-03-22,151,43
2885,Lisa Valentine,M,1990-05-14,124,3
2886,Carolyn Obrien,M,1985-03-16,189,2
2887,Chelsea Thomas,M,2001-11-11,3,45
2888,Brian Nguyen,F,2008-04-28,171,36
2889,Ashley Conway,F,1991-02-23,199,48
2890,Kevin Murray,F,1988-01-22,19,20
2891,Brian Ware,M,1999-11-11,106,2
2892,Tammy Castillo,M,2003-10-31,56,30
2893,Michael Morales,M,1994-04-30,171,38
2894,John Webster,F,1994-09-15,200,43
2895,Jessica Mclaughlin,M,1993-06-05,39,23
2896,Julie Porter,F,1992-09-29,44,7
2897,Stephanie Phelps,M,2000-09-14,144,2
2898,Timothy Smith,M,2000-04-13,178,28
2899,Anthony Herrera,F,2004-04-16,63,21
2900,Joyce Collins,F,1995-08-31,97,32
2901,Caroline Pace,M,1983-11-13,116,22
2902,Eric Williams,F,1983-08-21,200,17
2903,Robert Brown,F,1993-05-15,113,50
2904,Kari Warren,M,2002-03-20,20,50
2905,Frances Thomas,F,1999-10-10,133,12
2906,Mario Harrison,M,1993-11-10,53,35
2907,Deanna Reed,M,1994-12-03,33,16
2908,Michael Schroeder MD,M,2006-11-04,169,30
2909,Stacy Travis,M,2004-08-13,185,7
2910,Mary Mcdaniel,F,1999-04-23,180,42
2911,Brian Harris,F,1991-01-23,63,2
2912,Glenn Mcpherson,M,1991-12-13,15,49
2913,Catherine Miller,M,2005-12-05,195,10
2914,Karen Cross,F,1997-08-18,26,17
2915,Mrs. Rachel Henderson,F,1992-06-15,28,1
2916,Angela Soto,F,2002-06-11,192,43
2917,Samantha Watson MD,F,2008-02-26,191,20
2918,Stephanie Cox,M,1997-12-19,148,16
2919,Terry George,F,1992-11-04,178,24
2920,Amanda Black,F,1988-11-15,181,3
2921,Steven Jones,F,1989-03-16,85,35
2922,John Pierce,M,2000-02-05,187,41
2923,Kristi Berg,F,2004-04-09,62,35
2924,Alicia Schultz DDS,F,2004-06-05,104,17
2925,Daniel Thomas,M,2003-04-26,144,16
2926,Amanda Mueller,F,1999-08-30,180,41
2927,Scott White,M,1989-08-01,16,5
2928,Charles Church,M,1995-08-15,189,27
2929,Cynthia Miller,M,1991-06-28,40,50
2930,Shelby Mitchell,M,2003-05-05,10,12
2931,Kayla Cohen,M,2005-02-17,127,15
2932,Claudia Carter,F,2005-09-27,72,35
2933,Daniel Bolton,M,1985-05-04,192,46
2934,Brian Taylor,F,1989-07-25,173,28
2935,Paula Morris,F,1990-04-26,180,33
2936,Steven Brown,M,1988-07-04,144,5
2937,Tiffany Huang,F,1988-07-06,89,33
2938,Edward Beltran,F,2005-07-29,115,46
2939,Kevin Lopez,M,1990-05-14,58,18
2940,Jennifer Phillips,M,2007-11-25,132,1
2941,Amanda Barrera,M,1985-12-07,106,1
2942,Linda Schmidt,F,2006-02-17,36,29
2943,Philip Cain,F,1999-07-17,119,30
2944,John Padilla,F,1986-06-27,13,30
2945,Jessica White DVM,F,1985-06-28,12,13
2946,Angela Farmer,F,2000-09-26,140,4
2947,Holly Tanner,M,1986-01-21,13,4
2948,Nathan Lopez,M,2008-10-13,143,16
2949,Joshua Rivera,F,1990-05-17,150,39
2950,Charles Pham,F,1990-05-01,33,10
2951,Tamara Morris,M,2002-12-13,95,11
2952,Frederick Williams,F,1996-08-08,101,5
2953,Jessica Cline,F,1999-03-18,57,7
2954,Kevin Jensen,M,2002-03-26,11,32
2955,Tristan Moss,M,1985-12-06,155,35
2956,Jake Molina,M,2007-05-20,166,24
2957,Luis Flores,F,1998-04-04,21,35
2958,Catherine Mcdowell,F,1999-11-22,166,2
2959,Troy Manning,M,2004-08-04,152,22
2960,Melanie Myers,F,1990-05-26,40,38
2961,Kathy Frank,M,1998-10-28,58,16
2962,Joann Smith,M,2007-01-10,23,8
2963,Matthew Thompson,F,2005-09-17,148,18
2964,Brandon Hoffman,F,1996-04-16,109,42
2965,Dylan Scott,M,2007-11-12,17,19
2966,Matthew Young,F,1993-04-22,113,49
2967,Martin White,M,2004-02-13,22,18
2968,Elizabeth Cantu,M,1991-12-17,67,4
2969,Robert Morris,F,1997-06-16,195,36
2970,Andrew Brooks,F,2000-02-24,70,11
2971,Patrick Miller,M,2001-04-13,146,38
2972,Brent Bowen,M,1995-02-07,58,45
2973,Jennifer Aguilar,M,2003-09-13,27,44
2974,Jordan Patel,F,1987-11-21,135,28
2975,Kyle Howard,F,2003-05-21,18,2
2976,Edward Russell,M,1985-05-08,117,1
2977,Sara Cole,M,1993-07-26,95,31
2978,Pamela Valencia,M,1995-11-16,78,14
2979,Mr. Shane Jones,M,2003-08-25,20,7
2980,Christina Hahn,M,2005-12-31,141,49
2981,Allison Reed,F,2000-11-15,128,3
2982,Pamela Fleming,M,2000-01-28,76,15
2983,Debra Knight,M,2001-07-28,141,31
2984,Edward Roy,M,2008-09-21,51,9
2985,Megan Moran,F,1986-04-28,40,32
2986,Christina Santiago,M,1991-01-17,193,43
2987,Samantha Anderson,M,2006-02-05,60,48
2988,Danny Ruiz,F,1997-05-05,153,17
2989,Katie Castillo,M,1998-10-03,168,11
2990,Tracy Bray,M,1986-10-08,31,37
2991,Patricia Underwood,F,1988-07-28,167,1
2992,Michael Rodriguez,F,1997-09-13,90,33
2993,Joshua Padilla,M,2006-06-13,178,9
2994,Nancy Marsh,M,1992-11-13,126,13
2995,James Cohen,M,1995-01-06,53,19
2996,Amanda Nelson,M,1990-08-06,150,49
2997,Michael Bowen,M,1998-05-22,13,43
2998,John Owens,F,2001-04-12,47,18
2999,Tammy Gamble,M,1992-05-30,115,5
3000,Becky Owen,M,2004-06-28,87,42
3001,Donald Castro,F,2000-09-19,104,7
3002,Donna Morales,F,2002-02-16,157,27
3003,Benjamin Hansen,M,1990-04-04,115,18
3004,David Smith,F,1984-10-05,58,36
3005,Ann Clark,F,2003-02-20,83,28
3006,Shelby Benitez,M,2005-01-01,48,34
3007,Tammy Bates,F,1994-12-26,16,19
3008,Jeremy Walter,M,1991-01-31,25,24
3009,Michelle Wright,M,1997-01-21,153,24
3010,Jorge Morris,F,1985-10-31,132,21
3011,Sarah Johnson,M,1988-04-23,192,29
3012,Jennifer King,M,2002-07-02,148,12
3013,Dawn Ruiz,M,1991-09-11,136,35
3014,Chad Jackson,F,2009-03-08,133,11
3015,Lindsay Mejia,M,1988-06-05,32,20
3016,Tom Simmons,F,1990-07-08,194,25
3017,Susan Davis,F,2007-11-23,13,30
3018,Christina Medina,M,2003-05-24,109,42
3019,Stephanie Rodriguez,M,1987-03-16,90,28
3020,Diana Miller,F,1985-12-13,77,33
3021,Jordan Thompson,M,1999-01-22,137,8
3022,Christopher Dunn,M,2005-11-30,150,13
3023,Kayla Guerra,F,2000-07-27,2,20
3024,Sarah Smith,M,2009-02-09,128,43
3025,Ashley Aguilar,F,2008-08-20,3,48
3026,Edward Fry MD,M,2002-10-21,76,38
3027,Jeffrey Adams,M,2003-08-19,159,10
3028,Yolanda Zuniga,M,1997-08-12,62,38
3029,Jeremy Torres,F,1989-11-06,5,5
3030,Christopher Turner,M,2007-05-25,9,42
3031,Lucas Estrada,M,1996-12-14,9,50
3032,Lauren Young,M,1994-09-18,124,9
3033,Donna Webb,F,1998-02-13,83,14
3034,Samantha Allen,F,1986-12-21,185,29
3035,Sean Nielsen,M,1989-03-05,181,42
3036,Richard Houston,M,2001-01-06,17,50
3037,Sean Sherman,M,1991-11-27,182,28
3038,Anthony Perez,M,1995-11-06,28,44
3039,Amber Long,M,1987-06-13,61,23
3040,Patrick Woods,M,1998-09-22,13,14
3041,Christine Avila,M,2000-12-17,172,12
3042,Jennifer Foster,M,2004-08-05,160,14
3043,Mrs. Stephanie Melton,F,1994-09-11,118,1
3044,Daniel Armstrong,F,1989-11-14,87,10
3045,Cristina Jenkins,M,1990-12-28,121,7
3046,Jeremy Garcia,M,1992-01-09,127,20
3047,Sara Gonzalez,M,1996-01-05,139,39
3048,Aaron Mann,F,2003-08-18,40,38
3049,Melinda Jimenez,M,1986-12-19,197,25
3050,Terrance Garner,M,1985-06-30,143,17
3051,Jesse Bishop,M,1991-12-17,34,11
3052,Adam Vincent,M,2008-01-01,76,18
3053,Christopher Daniels,M,2008-07-11,192,50
3054,Jennifer Powell,F,2007-02-26,94,7
3055,Amanda Webster,M,2000-01-22,198,26
3056,Mary Simpson,F,2005-11-13,76,29
3057,Joseph Bates,F,1988-07-27,16,18
3058,Lauren Chavez,M,1986-01-02,182,9
3059,Autumn Davis,F,1984-05-01,46,22
3060,Jessica Smith,M,2003-02-17,191,21
3061,David Turner,F,1999-09-12,73,35
3062,Deborah Moss,F,2008-10-27,118,3
3063,Richard Rodriguez,F,1984-04-20,48,34
3064,Virginia Rodriguez,F,1985-11-13,198,16
3065,Kenneth Beltran,M,1984-03-21,90,37
3066,Jodi Powers,F,1995-10-01,43,36
3067,Fred Owen,M,1988-08-26,33,11
3068,Deanna Walter,M,2006-10-22,55,14
3069,Maureen Thomas,F,2008-11-09,166,27
3070,Philip Fuller,F,2009-05-06,36,12
3071,Kayla Zamora,M,1994-01-23,52,43
3072,Robert Foster,F,1985-10-20,10,8
3073,Jose Turner,F,2000-01-31,115,15
3074,Angela Bradshaw,F,2008-12-21,138,2
3075,Victor Brown,M,1985-04-18,14,13
3076,Kimberly Reyes,F,1984-01-14,109,8
3077,Regina Barton,F,1984-08-30,164,12
