EventID,EventName,SportID,EventType,VenueID,Date,Attendance
1695,Maximize Ubiquitous Deliverables,1,Team,88,2022-04-14,7245
1696,Drive Global E-Tailers,38,Team,24,2007-10-27,5059
1697,Evolve E-Business Networks,43,Team,33,2024-01-09,3333
1698,Grow Rich Partnerships,37,Team,33,2008-08-07,9937
1699,Revolutionize End-To-End Deliverables,5,Team,96,2015-05-07,7970
1700,Synthesize Strategic Communities,1,Team,1,2005-06-21,9059
1701,Grow Dynamic E-Services,43,Individual,34,2013-07-14,8736
1702,Whiteboard Innovative Interfaces,13,Individual,10,2016-08-30,5527
1703,Deploy Mission-Critical Functionalities,39,Individual,23,2022-02-28,7890
1704,Monetize Revolutionary Action-Items,3,Team,20,2013-04-24,2674
1705,Whiteboard Robust Portals,5,Individual,44,2021-02-22,9064
1706,Revolutionize Strategic Networks,7,Individual,12,2008-06-29,27
1707,Grow Open-Source Convergence,44,Team,13,2009-03-16,3918
1708,Redefine End-To-End Architectures,1,Individual,24,2000-08-25,8970
1709,Monetize Robust E-Markets,38,Individual,80,2015-12-19,8373
1710,Innovate Clicks-And-Mortar E-Business,49,Individual,64,2002-06-11,6670
1711,Incentivize Bleeding-Edge Architectures,29,Team,46,2005-09-21,4701
1712,Empower Viral Interfaces,19,Team,16,2010-10-15,982
1713,E-Enable Sticky Technologies,30,Team,45,2011-02-22,8856
1714,Deploy Robust Metrics,36,Team,55,2015-12-07,2906
1715,Drive Revolutionary Interfaces,26,Individual,72,2010-06-12,7121
1716,Evolve Ubiquitous Web-Readiness,16,Individual,53,2015-12-05,417
1717,Engage Back-End Info-Mediaries,13,Individual,26,2014-08-01,634
1718,Morph Dot-Com Infrastructures,25,Team,24,2020-03-06,3405
1719,Enhance Open-Source Communities,24,Team,82,2007-07-28,7962
1720,Expedite Collaborative Communities,30,Individual,62,2017-12-01,5969
1721,Implement Bricks-And-Clicks Schemas,16,Individual,16,2009-04-22,1403
1722,Innovate B2C Deliverables,3,Team,92,2001-01-24,9233
1723,Facilitate Mission-Critical Roi,10,Individual,100,2004-07-03,1203
1724,Exploit Visionary Paradigms,17,Team,71,2006-02-17,8499
1725,Scale Compelling Content,32,Individual,34,2014-07-13,8165
1726,Incubate Killer Methodologies,20,Team,60,2004-09-28,3493
1727,Engage Cross-Platform E-Markets,2,Team,2,2006-05-02,8079
1728,Brand Efficient Content,2,Team,4,2016-10-23,5666
1729,Brand Frictionless Bandwidth,10,Team,58,2022-10-02,7780
1730,Brand Proactive Users,14,Individual,18,2021-05-07,5381
1731,Exploit Cutting-Edge Markets,33,Individual,79,2024-03-28,997
1732,Leverage Web-Enabled Info-Mediaries,46,Individual,1,2015-01-14,4156
1733,Strategize Cross-Platform Roi,45,Individual,73,2002-03-28,5173
1734,Redefine Back-End Bandwidth,29,Team,10,2002-11-08,439
1735,Enable Killer E-Markets,35,Team,42,2022-03-25,4249
1736,Exploit Visionary Systems,32,Team,82,2013-11-23,7342
1737,Streamline Visionary E-Services,42,Individual,68,2019-07-16,2081
1738,Enhance B2C Initiatives,13,Individual,16,2008-07-12,3875
1739,Utilize Customized E-Markets,46,Individual,64,2009-01-18,6599
1740,Matrix Integrated Paradigms,26,Team,66,2014-05-14,1433
1741,Mesh Clicks-And-Mortar Synergies,43,Individual,73,2007-09-23,7355
1742,Target Robust Architectures,6,Team,59,2021-01-17,5132
1743,Synthesize One-To-One E-Commerce,19,Individual,24,2015-06-21,8367
1744,Expedite Customized Niches,16,Team,24,2016-02-03,9686
1745,Transition Seamless Deliverables,13,Individual,92,2017-05-21,9992
1746,Evolve Real-Time Markets,42,Individual,76,2022-05-22,7453
1747,Exploit Intuitive Systems,17,Individual,50,2007-09-01,1444
1748,Mesh Best-Of-Breed E-Services,10,Team,51,2016-04-08,3955
1749,Whiteboard Global Portals,41,Individual,17,2015-06-02,8050
1750,Revolutionize Synergistic Action-Items,1,Team,49,2015-07-26,6639
1751,Benchmark Granular Relationships,40,Individual,64,2015-10-10,2165
1752,Harness Intuitive E-Services,39,Team,64,2001-07-03,766
1753,Strategize Front-End Synergies,12,Team,17,2007-03-07,4012
1754,Aggregate Impactful E-Markets,33,Team,72,2001-02-28,2571
1755,Brand Efficient E-Commerce,35,Individual,37,2015-06-29,6211
1756,Transition Bleeding-Edge Convergence,12,Team,74,2003-03-15,576
1757,Embrace Next-Generation Initiatives,47,Team,12,2020-07-15,3051
1758,Visualize Front-End Architectures,49,Individual,27,2014-03-24,2506
1759,Enhance Vertical Supply-Chains,15,Team,2,2015-01-25,7240
1760,Evolve Bleeding-Edge Roi,12,Team,85,2003-07-14,7596
1761,Scale Innovative E-Tailers,17,Individual,84,2005-01-23,6198
1762,Maximize Impactful Action-Items,35,Individual,94,2016-06-11,406
1763,Orchestrate Killer Interfaces,16,Individual,88,2010-02-19,2459
1764,Leverage Magnetic Solutions,28,Individual,60,2021-10-07,6241
1765,Incubate Synergistic Functionalities,15,Individual,52,2014-02-04,5467
1766,Drive Bricks-And-Clicks Functionalities,20,Team,29,2020-10-20,7732
1767,Revolutionize Proactive Mindshare,3,Individual,51,2012-02-24,5377
1768,Deliver Turn-Key Platforms,37,Individual,96,2020-01-15,754
1769,Seize Revolutionary Synergies,33,Team,96,2011-05-28,6544
1770,Benchmark 24/365 Architectures,16,Team,14,2019-11-19,5855
1771,Architect Turn-Key E-Services,35,Individual,100,2006-09-01,5354
1772,Enhance One-To-One Convergence,36,Individual,75,2013-02-11,1757
1773,Utilize Killer Schemas,40,Individual,41,2001-02-14,925
1774,Optimize World-Class Communities,45,Team,86,2008-11-24,1226
1775,Grow User-Centric E-Services,19,Individual,18,2020-04-23,3674
1776,Re-Contextualize Dot-Com Interfaces,11,Team,4,2021-06-05,9126
1777,Optimize Web-Enabled Bandwidth,41,Individual,60,2021-06-11,2736
1778,Extend Clicks-And-Mortar Architectures,36,Individual,92,2020-10-16,9276
1779,Implement World-Class E-Services,36,Individual,78,2007-03-29,8730
1780,Optimize Strategic E-Services,6,Individual,71,2001-10-01,5894
1781,Architect Frictionless Action-Items,49,Individual,36,2008-09-07,4839
1782,Transition Wireless Architectures,42,Individual,92,2003-04-08,1743
1783,Matrix Back-End Eyeballs,1,Individual,55,2015-07-18,5802
1784,Architect Value-Added Synergies,23,Team,74,2004-07-05,5840
1785,Target Mission-Critical E-Services,18,Team,57,2003-08-12,5472
1786,Re-Contextualize Viral Metrics,16,Team,86,2022-12-21,4644
1787,Matrix Transparent Channels,18,Team,85,2020-02-11,9319
1788,Morph Open-Source Portals,2,Individual,25,2010-03-25,9704
1789,Seize Front-End Channels,12,Individual,100,2017-07-02,5109
1790,Innovate Cross-Media Roi,27,Team,40,2006-08-15,4084
1791,Brand Killer Platforms,2,Individual,9,2019-05-10,3591
1792,Redefine Interactive Platforms,33,Individual,54,2007-10-27,6442
1793,Disintermediate E-Business Users,24,Individual,97,2000-07-23,1358
1794,Visualize Compelling Roi,23,Team,37,2021-04-28,4265
1795,Architect Plug-And-Play Bandwidth,25,Individual,3,2013-02-03,3469
1796,Expedite Bleeding-Edge E-Markets,11,Individual,12,2005-12-29,6945
1797,Disintermediate Granular Web-Readiness,12,Individual,17,2001-04-27,4456
1798,Mesh Back-End Solutions,3,Team,21,2003-12-29,9827
1799,Utilize Customized Bandwidth,1,Team,65,2013-04-05,4545
1800,Facilitate Open-Source Synergies,8,Individual,63,2016-01-25,2137
1801,Morph Dynamic Platforms,50,Team,81,2004-11-15,7952
1802,Incentivize Customized Info-Mediaries,39,Individual,40,2007-12-24,2040
1803,Evolve Virtual Architectures,34,Team,18,2006-09-08,4879
1804,Evolve Proactive Synergies,15,Individual,11,2020-01-22,3423
1805,Transition Impactful Initiatives,44,Individual,80,2008-03-27,6912
1806,Aggregate Global Applications,16,Team,25,2006-06-24,3055
1807,Reinvent Cross-Platform E-Markets,33,Individual,18,2017-11-16,2144
1808,Synthesize Rich Models,18,Individual,7,2012-02-18,7063
1809,Engage Enterprise Markets,14,Team,84,2022-01-06,6721
1810,Cultivate Strategic Infrastructures,31,Team,56,2017-07-03,814
1811,Mesh Best-Of-Breed Technologies,45,Individual,82,2006-05-29,5801
1812,Repurpose Interactive Eyeballs,8,Individual,89,2017-06-02,8282
1813,Benchmark Ubiquitous E-Business,37,Individual,96,2018-07-04,5932
1814,Maximize Visionary Niches,2,Individual,41,2000-06-06,4967
1815,Deliver Customized Platforms,35,Individual,29,2017-05-15,2698
1816,Brand Open-Source Metrics,32,Team,33,2012-05-19,9519
1817,Transform Distributed Partnerships,15,Individual,89,2014-05-19,7287
1818,Re-Contextualize Killer Applications,13,Individual,1,2021-12-31,3041
1819,E-Enable Ubiquitous Vortals,13,Individual,50,2006-08-13,9872
1820,Leverage E-Business Mindshare,14,Team,22,2023-09-23,8081
1821,Deploy One-To-One Eyeballs,20,Individual,10,2021-08-30,7365
1822,Iterate Cutting-Edge Vortals,30,Team,14,2001-07-26,9695
1823,Matrix Front-End Bandwidth,1,Team,71,2006-10-26,6401
1824,Seize Real-Time Infrastructures,25,Individual,44,2005-05-28,6649
1825,Visualize Dot-Com Partnerships,20,Individual,70,2020-12-21,3723
1826,Unleash Integrated Eyeballs,46,Individual,70,2017-12-02,6141
1827,Monetize Proactive Platforms,23,Team,21,2018-11-18,9498
1828,Iterate Cross-Platform E-Commerce,4,Individual,74,2016-10-25,9600
1829,Harness B2C Mindshare,29,Individual,49,2000-01-25,4042
1830,Deploy Front-End Content,37,Individual,3,2013-03-28,2561
1831,Monetize Rich E-Markets,27,Team,5,2005-10-05,1038
1832,Generate Value-Added E-Business,49,Individual,24,2019-03-15,9035
1833,Innovate 24/365 Markets,34,Individual,57,2023-10-20,2269
1834,Benchmark Intuitive E-Services,38,Individual,73,2021-09-05,4746
1835,E-Enable Revolutionary Portals,35,Individual,28,2008-11-28,8310
1836,E-Enable Next-Generation Convergence,24,Individual,59,2013-04-23,4376
1837,Unleash Open-Source Technologies,14,Individual,96,2016-12-28,8261
1838,Grow Virtual Models,47,Individual,83,2021-04-17,2500
1839,Reinvent Visionary Paradigms,24,Individual,39,2009-11-08,3750
1840,Maximize Visionary Web Services,41,Team,95,2016-08-26,8438
1841,Leverage Scalable Eyeballs,3,Team,48,2014-08-23,759
1842,Reinvent Ubiquitous Web Services,32,Team,79,2010-11-12,3011
1843,Architect Wireless Experiences,21,Team,57,2010-11-21,5277
1844,Engineer Robust Roi,21,Team,89,2013-06-29,2500
1845,Evolve Transparent Eyeballs,18,Team,54,2010-12-03,7896
1846,Unleash Best-Of-Breed Infrastructures,2,Team,23,2018-01-11,3431
1847,Whiteboard Scalable Schemas,25,Individual,46,2024-05-16,3092
1848,Disintermediate Holistic Communities,22,Team,31,2021-09-27,9970
1849,Monetize Cross-Media Schemas,1,Team,75,2018-10-19,3679
1850,Target Holistic Relationships,19,Team,56,2021-10-24,8780
1851,Harness Wireless Info-Mediaries,2,Team,68,2020-05-27,601
1852,Envisioneer Scalable Roi,30,Team,85,2015-06-28,9003
1853,Reinvent Scalable Experiences,7,Team,73,2022-08-10,8449
1854,Evolve Seamless E-Tailers,50,Team,90,2022-08-22,8452
1855,Streamline Synergistic Info-Mediaries,13,Team,52,2003-05-11,1092
1856,Streamline Open-Source Experiences,9,Team,37,2016-04-28,7897
1857,Morph Proactive Convergence,30,Individual,46,2009-07-19,8584
1858,Benchmark Ubiquitous Methodologies,29,Individual,60,2017-11-24,4446
1859,Architect Strategic Web Services,6,Team,26,2021-09-20,9465
1860,Morph 24/7 Users,20,Team,94,2013-09-02,6180
1861,Deploy Robust Users,33,Team,17,2017-09-04,7346
1862,Engage Synergistic E-Tailers,30,Team,65,2001-11-01,5726
1863,Innovate Open-Source Bandwidth,39,Team,38,2022-08-01,7982
1864,Innovate Cutting-Edge Portals,28,Individual,89,2017-04-25,7283
1865,Mesh Customized Convergence,44,Individual,91,2022-08-07,386
1866,Integrate Transparent Info-Mediaries,2,Individual,94,2020-05-21,4839
1867,Drive Revolutionary Content,34,Individual,33,2013-01-09,2185
1868,Transition Plug-And-Play Web Services,28,Team,22,2005-02-03,3539
1869,Monetize Transparent Info-Mediaries,4,Team,41,2009-04-28,5154
1870,Iterate Synergistic Portals,50,Team,18,2008-01-31,2760
1871,Scale Leading-Edge Bandwidth,49,Individual,39,2000-04-29,4066
1872,Utilize 24/365 Methodologies,42,Team,84,2012-01-13,4328
1873,Utilize Synergistic Paradigms,33,Team,40,2015-07-30,5364
1874,Unleash Granular Content,49,Team,37,2022-10-07,7910
1875,Integrate Clicks-And-Mortar Architectures,20,Team,15,2021-08-13,2586
1876,Re-Intermediate Holistic Infrastructures,42,Team,70,2011-03-04,213
1877,Re-Intermediate Real-Time Methodologies,23,Team,51,2015-11-21,1376
1878,Drive Cross-Platform Communities,3,Individual,92,2003-03-11,4795
1879,Benchmark Leading-Edge Networks,18,Team,97,2006-06-10,2252
1880,Extend Cross-Media Relationships,5,Team,9,2000-11-20,5141
1881,Innovate Strategic Eyeballs,25,Team,89,2024-01-31,793
1882,Repurpose Magnetic Technologies,23,Team,86,2008-01-08,9543
1883,Seize Integrated Methodologies,15,Team,42,2008-03-29,7804
1884,Envisioneer Synergistic Web-Readiness,28,Team,83,2016-06-07,7941
1885,Generate Cross-Platform E-Tailers,5,Individual,73,2015-03-18,8377
1886,Cultivate Front-End Metrics,21,Individual,50,2011-01-05,1691
1887,Embrace Bricks-And-Clicks Convergence,7,Team,22,2012-03-20,3093
1888,Integrate Collaborative E-Markets,43,Individual,54,2000-10-15,5693
1889,Cultivate Dot-Com Content,23,Team,43,2000-01-02,2584
1890,Seize Cross-Media Initiatives,4,Individual,43,2017-04-06,4710
1891,Architect Synergistic Web-Readiness,36,Individual,49,2011-01-22,9148
1892,Engineer Scalable E-Markets,33,Team,68,2015-01-26,2177
1893,Productize Visionary Communities,36,Team,89,2014-01-20,5317
1894,Orchestrate Cutting-Edge Channels,10,Team,23,2001-11-21,7194
1895,Engineer Web-Enabled E-Business,22,Team,62,2010-04-18,7662
1896,Synthesize B2C Deliverables,2,Team,84,2011-07-22,4040
1897,Whiteboard Scalable Methodologies,33,Individual,14,2007-01-21,3625
1898,Brand Cutting-Edge Content,49,Individual,42,2003-05-30,7994
1899,Morph End-To-End Roi,41,Individual,18,2002-05-01,1466
1900,Syndicate Granular Systems,37,Individual,88,2024-03-26,175
1901,Generate User-Centric Portals,2,Individual,39,2011-03-17,8652
1902,Orchestrate Cross-Platform Networks,50,Team,23,2001-01-15,6886
1903,Innovate Synergistic Experiences,2,Team,60,2002-05-09,8122
1904,Morph Granular Metrics,36,Individual,68,2000-05-25,3214
1905,Engineer Killer Bandwidth,16,Individual,46,2020-01-20,9871
1906,Exploit 24/7 Communities,44,Individual,30,2008-09-03,2440
1907,Aggregate Cross-Media Architectures,35,Individual,47,2011-05-16,9639
1908,Synthesize Global Eyeballs,36,Individual,48,2024-01-17,7571
1909,Leverage Distributed Architectures,21,Individual,10,2019-11-23,8438
1910,Productize World-Class Content,14,Team,87,2017-04-25,7374
1911,Deploy Front-End Mindshare,34,Team,1,2009-05-25,7859
1912,Incentivize Robust Partnerships,8,Individual,66,2019-10-11,6688
1913,Transform Frictionless Supply-Chains,26,Individual,3,2019-09-09,8240
1914,Enhance Compelling Convergence,36,Team,70,2007-06-30,8040
1915,Enhance Scalable Info-Mediaries,8,Individual,64,2014-08-28,2933
1916,Empower Dot-Com Eyeballs,7,Individual,20,2024-03-25,6585
1917,Syndicate Strategic E-Services,38,Team,63,2014-12-24,5898
1918,Integrate Magnetic Mindshare,36,Individual,32,2017-09-27,2386
1919,Transform B2C Supply-Chains,37,Team,91,2022-07-31,2207
1920,Brand Interactive Web-Readiness,2,Team,93,2000-11-26,892
1921,Incentivize Interactive Web-Readiness,26,Individual,24,2024-03-16,1205
1922,Mesh Plug-And-Play Infrastructures,14,Team,80,2010-05-04,973
1923,Engage Revolutionary Schemas,47,Team,16,2013-08-07,2137
1924,Drive One-To-One Paradigms,22,Team,7,2019-09-19,6932
1925,Drive B2C Mindshare,21,Team,24,2001-05-30,752
1926,Disintermediate Viral Users,44,Team,69,2006-02-15,5117
1927,Expedite Strategic Metrics,9,Individual,94,2006-01-26,4136
1928,Cultivate User-Centric Interfaces,28,Individual,26,2019-09-17,8464
1929,Iterate Best-Of-Breed Action-Items,26,Individual,53,2005-06-17,5235
1930,Envisioneer Killer Roi,42,Team,58,2015-03-17,2397
1931,Maximize Value-Added Bandwidth,22,Individual,49,2010-03-25,9721
1932,Cultivate 24/7 Content,17,Individual,60,2011-04-27,4372
1933,Redefine Revolutionary Initiatives,39,Individual,33,2006-09-27,7709
1934,Enhance Dot-Com Synergies,47,Team,57,2007-08-18,4161
1935,Transform Out-Of-The-Box Experiences,37,Individual,61,2017-12-27,6440
1936,Disintermediate Rich E-Tailers,42,Team,48,2022-06-12,5647
1937,Unleash Back-End Info-Mediaries,47,Individual,67,2004-01-07,3004
1938,Reinvent Web-Enabled Web-Readiness,29,Individual,55,2013-01-28,1328
1939,Aggregate Sticky Web-Readiness,46,Team,89,2014-05-21,2626
1940,Reinvent Vertical Users,37,Individual,15,2012-03-30,3072
1941,Incubate Rich Bandwidth,10,Team,70,2014-12-07,111
1942,Transition Proactive Action-Items,16,Individual,30,2003-01-26,678
1943,Architect Proactive Solutions,43,Individual,94,2018-09-09,6714
1944,Empower Sticky Users,13,Individual,40,2008-01-09,4636
1945,Optimize Synergistic Initiatives,19,Team,86,2020-03-18,4801
1946,Revolutionize Scalable Platforms,37,Individual,65,2001-10-07,1924
1947,Synthesize Wireless Portals,19,Team,59,2001-05-27,5810
1948,Cultivate Ubiquitous Networks,42,Individual,7,2017-06-11,4157
1949,Leverage Cross-Media Applications,2,Individual,88,2010-01-02,1476
1950,Evolve Holistic Architectures,40,Individual,16,2005-10-12,5130
1951,Enhance Synergistic Metrics,34,Individual,66,2024-04-27,5773
1952,Engineer Out-Of-The-Box Users,35,Team,76,2015-01-13,9538
1953,Drive Granular Interfaces,18,Individual,28,2011-06-01,525
1954,Exploit Wireless Relationships,5,Individual,47,2007-12-01,7937
1955,Synergize Open-Source E-Business,6,Team,6,2019-04-14,6599
1956,Streamline Innovative Interfaces,6,Team,56,2008-04-01,7025
1957,Transform World-Class Eyeballs,16,Team,11,2021-04-23,1441
1958,Transform Integrated Synergies,36,Individual,46,2019-07-01,223
1959,Visualize Sticky Markets,11,Team,44,2004-03-18,2633
1960,Monetize Vertical Action-Items,47,Team,14,2024-06-26,8480
1961,Facilitate Viral Architectures,32,Individual,88,2007-03-20,967
1962,Syndicate Open-Source Relationships,43,Individual,75,2018-01-05,6852
1963,Strategize Bricks-And-Clicks Users,38,Individual,85,2007-12-14,1459
1964,Implement Vertical Relationships,21,Individual,65,2009-06-14,4323
1965,Cultivate Proactive Interfaces,33,Individual,12,2016-03-17,9355
1966,Optimize Strategic Architectures,39,Team,60,2015-03-27,1200
1967,Innovate End-To-End Paradigms,1,Individual,80,2000-03-08,6452
1968,Streamline Enterprise Bandwidth,26,Individual,52,2022-04-01,2967
1969,Transition Web-Enabled Solutions,11,Individual,49,2021-03-29,8489
1970,Implement Leading-Edge Niches,45,Team,24,2010-06-12,2230
1971,Incentivize Holistic Convergence,33,Individual,52,2012-10-19,6991
1972,Generate Strategic Experiences,15,Individual,32,2004-03-23,4039
1973,Empower Ubiquitous Interfaces,17,Team,7,2022-11-02,7302
1974,Unleash Granular Synergies,3,Individual,76,2000-01-10,468
1975,Scale Sticky E-Commerce,47,Individual,60,2000-06-13,618
1976,Enhance Interactive Partnerships,13,Team,14,2024-01-27,9010
1977,Seize Customized Content,47,Individual,30,2024-03-07,9683
1978,Maximize Dot-Com Markets,5,Team,92,2018-03-13,7627
1979,Re-Intermediate Cross-Media Functionalities,2,Individual,77,2021-12-26,3300
1980,Scale Synergistic Communities,28,Individual,54,2020-08-24,6001
1981,Whiteboard Ubiquitous Roi,17,Team,54,2017-06-06,2069
1982,Iterate B2C Portals,45,Team,16,2002-06-04,2181
1983,Re-Intermediate Cutting-Edge Solutions,47,Individual,98,2009-04-22,275
1984,Seize Mission-Critical Deliverables,18,Individual,34,2016-05-28,3432
1985,Incentivize Dot-Com Content,46,Individual,91,2005-08-09,8771
1986,Engage Granular Technologies,21,Individual,99,2003-04-26,7086
1987,Envisioneer One-To-One Schemas,33,Individual,73,2018-12-23,2650
